rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
47,691105,282329,929915,https://imagesx.practo.com/providers/dr-veerendra-mudnoor-orthopedic-surgeon-hyderabad-31fe5884-c7c4-4bad-b63e-ee51fa8c1ceb.jpg,/hyderabad/doctor/dr-veerendra-1-orthopedist?practice_id=929915&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Veerendra Mudnoor,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2004,MS - Orthopaedics,"Goa Medical College, Panaji",2009,19,Hyderabad,Kondapur,Clinic,Apollo Medical  Centre,1050,"Dr. Veerendra Mudnoor is an orthopaedic specialist associated with the Ravi Hospital in Hyderabad. He specialises in the treatment of pain management in the body handling procedures like hip replacement surgeries, arthroscopy, knee replacement surgeries, arthritis and management of fractures. The common symptoms that indicate an orthopaedic problem are swelling and redness of joints, constant joint pain, joint stiffness and difficulty in moving joints. Dr. Veerendra Mudnoor has special interest in sports injuries handling the diagnosis and committing to laying out proper treatment plans for quick recoveries. ",91.0,177,43,"8/7/2024, 6:46:09 PM",6,,male
48,726696,691660,1122997,https://imagesx.practo.com/providers/dr-koteshwara-prasad-orthopedic-surgeon-hyderabad-deb5e71c-d545-4318-87c3-af1fc884ee11.jpg,/hyderabad/doctor/dr-koteshwara-prasad-orthopaedics?practice_id=1122997&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Koteshwara Prasad,Orthopedist,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2010,MS - Orthopaedics,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2013,14,Hyderabad,Sanath Nagar,Hospital,Renova Neelima Hospitals (formerly Neelima Hospitals),500,,100.0,4,4,"8/7/2024, 6:46:09 PM",7,,male
49,879399,1084539,771879,https://imagesx.practo.com/providers/dr-pushpak-reddy-chada-orthopedic-surgeon-hyderabad-570baa34-eb01-43d6-be2a-416b3b923e48.jpg,/hyderabad/doctor/pushpak-reddy-chada-orthopedist?practice_id=771879&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Pushpak Reddy Chada,Orthopedist,MBBS,"Sri Ramachandra University, Chennai",2014,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2018,10,Hyderabad,Ameerpet,Hospital,Aster Prime Hospital,600,,100.0,8,7,"8/7/2024, 6:46:09 PM",8,,male
50,935876,358966,1468122,https://imagesx.practo.com/providers/dr-sridhar-musthyala-orthopedic-surgeon-hyderabad-d1eccae7-d0ac-49d9-b837-4c26347ca0f8.jpg,/hyderabad/doctor/dr-sridhar-musthyala-orthopedist-1?practice_id=1468122&specialization=Orthopedist&referrer=doctor_listing&page_uid=d16120d3-0a33-43f7-bf98-0b16966398cb,Dr. Sridhar Musthyala,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,1996,Diploma in Orthopaedics,"JIPMER, Pondicherry",1999,24,Hyderabad,Madhapur,Clinic,Shri Sigma Hospital,600,"Dr. Sridhar Musthyala did his Undergraduate from Gandhi Medical college Hyd, then he did his Diploma Orthopedics from the Prestigious JIPMER Pondicherry, He then went to the United Kingdom and worked at Reputed Orthopedic surgeon and gained width Experience in Joint Replacement/ Arthroplasty etc, He did his FRCS Surgeon in2001 and FRCS Trauma & Orthopedic in 2008. he returned to India in 2011.",94.0,33,12,"8/7/2024, 6:46:09 PM",9,,
51,676236,354781,1132571,https://imagesx.practo.com/providers/dr-vidyasagar-chandankere-orthopedic-surgeon-hyderabad-be9c1fcb-5807-4ee5-93f1-cd7b56481135.jpg,/hyderabad/doctor/dr-vidyasagar-chandankere-1-orthopedist?practice_id=1132571&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Vidyasagar Chandankere,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2003,MS - Orthopaedics,Sri Siddhartha Medical College & Research,2008,21,Hyderabad,Vikrampuri Colony,Hospital,Rainbow Children's Hospital,900,"Dr. Vidyasagar Chandankere is a Pediatric Orthopedic Surgeon practising in Hyderabad. He has dedicated his medical practice to mainly children and adolescents over period of many years, however he also treats adults with childhood orthopaedics problems. He is available at Udai Omni Hospital, Chapel Road, Hyderabad and has an experience of 13 years in these speciality. Dr. Vidyasagar Chandankere is consulting at Udai Omni Hospital in Chapel Road, Sunshine Hospitals at Secunderabad and Gachibowli, Rainbow Children’s Hospital, Vikrampuri, Basant Sahney Hospitals, Maredpally and BBR Hospital, Hyderabad. He completed his MBBS Degree from Karnataka Institute of Medical Sciences, Hubli in 2002 and Masters In Orthopaedics (MS) from Sri Siddhartha Medical College & Research Institute, Tumkur, in 2008. He is a fellowship trained paediatric orthopaedic surgeon with wide experience in India and abroad. He was a Clinical Fellow at Duchess of Kent children’s hospital,University of Hong Kong.  He believes in involving parents and Children In decision making while treating his patients.   He is a life time member of Paediatric Orthopedic Society of India and Indian Orthopaedic Association.  He is involved in research and published many research articles.  He commonly treats children with following problems. ",93.0,15,12,"8/7/2024, 6:46:09 PM",0,,male
52,890501,1099826,1437758,https://imagesx.practo.com/providers/dr-ch-hemanth-pradeep-orthopedic-surgeon-hyderabad-91f53b87-191a-438f-b053-75a99b7b5781.jpg,/hyderabad/doctor/dr-ch-hemanth-pradeep-orthopedist?practice_id=1437758&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Ch Hemanth Pradeep,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2016,MS - Orthopaedics,Siksha O Anusandhan University,2023,7,Hyderabad,Srinagar Colony,Hospital,Green Med Hospital,550,,,0,0,"8/7/2024, 6:46:09 PM",1,,male
53,741371,586166,1312852,https://imagesx.practo.com/providers/dr-kiran-reddy-chennuri-orthopedic-surgeon-hyderabad-9cf9913b-d04a-4dad-9735-0a1e9b98c4dd.jpg,/hyderabad/doctor/kiran-reddy-chennuri-orthopedist?practice_id=1312852&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Kiran Reddy Chennuri,Orthopedist,MBBS,"Sri Ramachandra University, Chennai",2006,MS - Orthopaedics,"Alluri Sitaram Raju Academy of Medical Sciences, Eluru",2013,18,Hyderabad,Gachibowli,Clinic,Kindle Clinics,600,"Dr. Kiran Reddy Chennuri is a young and focused Orthopedic Surgeon who has done his under graduation from Sri Ramachandra Medical College in Chennai and he subsequently did his masters from ASRAM Medical College. He worked in Osmania Medical College in Hyderabad, where he was dealing with high volumes of cases in trauma and emergency care. He later pursued his M.Ch degree in Orthopaedics from the prestigious university of Dundee, UK, where he was concomitantly attending to surgeries at the Ninewells Hospital under the mentorship of Dr. David Nichol, a renowned Arthroscopy and Arthroplasty Surgeon in Scotland. Dr. Kiran Reddy has also worked in TORT center and Institute for Motion Analysis and Research -IMAR where elite athletes and sports personnel come for diagnosis of biomechanical issues under the mentorship of Prof. J Rami Abboud.   After returning to India, he has joined a Kamineni Medical College where he was involved in teaching undergraduate and postgraduate students. he has done a fellowship under the pioneer of Arthroscopy in India. He has also done an observership in Ortho One which is a high volume apex center for sports related injuries.    As he firmly believes in continuing medical education and personal advancement as a surgeon, he attends various workshops, training programs and conferences around the world to keep himself up to date with the recent advances and treatment options beneficial to the patient.",96.0,632,283,"8/7/2024, 6:46:09 PM",2,,male
54,896148,1106013,1122997,https://imagesx.practo.com/providers/dr-m-vikram-goud-orthopedic-surgeon-hyderabad-89a58ffa-2000-4440-b05b-2ac7ce0c74e9.jpg,/hyderabad/doctor/dr-m-vikram-goud-orthopedist?practice_id=1122997&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. M Vikram Goud,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2012,DNB - Orthopedics/Orthopedic Surgery,Dr. NTR University of Health Sciences Andhra Pradesh,2018,11,Hyderabad,Sanath Nagar,Hospital,Renova Neelima Hospitals (formerly Neelima Hospitals),500,,100.0,1,0,"8/7/2024, 6:46:09 PM",3,,male
55,635030,811047,1147214,https://imagesx.practo.com/providers/dr-anvesh-reddy-k-orthopedic-surgeon-hyderabad-db1ac86f-5430-4c59-82cd-28d3461c9669.jpg,/hyderabad/doctor/dr-anvesh-reddy?practice_id=1147214&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Anvesh Reddy K,Orthopedist,MBBS,DM Medical College of Dharwad ,2012,MS - Orthopaedics,Devaraj URS Medical College - Kolar,2015,9,Hyderabad,Somajiguda,Hospital,Zoi Hospitals,550,,100.0,14,10,"8/7/2024, 6:46:09 PM",4,,male
56,928991,1104200,1149815,https://imagesx.practo.com/providers/dr-arshi-raunaq-singh-orthopedic-surgeon-hyderabad-209baf79-c7b2-41ad-9a50-a68b2af011ca.jpg,/hyderabad/doctor/arshi-raunaq-singh-orthopedist?practice_id=1149815&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Arshi Raunaq Singh,Orthopedist,MBBS,Kasturba Medical  College,2015,MS - Orthopaedics,Guru Ram Das Medical College,2020,7,Hyderabad,Srinagar Colony,Hospital,Tanvir Hospital,500,"Dr. Arshi Raunaq Singh, an Orthopaedic Surgeon specializing in Joint Replacement,  Trauma, Sports and Regenerative medicine, offers comprehensive care at his Outpatient Clinic [OPD] in Tanvir Hospital, Srinagar Colony, Hyderabad. With expertise in restoring mobility and enhancing performance, Dr. A.R. Singh is committed to providing personalized treatment plans tailored to each patient's unique needs. Trusted for his precision and compassionate approach, he is dedicated to improving lives through orthopaedic excellence.",,0,0,"8/7/2024, 6:46:09 PM",5,,male
57,859726,1054067,663465,https://imagesx.practo.com/providers/dr-varun-kommalapati-orthopedic-surgeon-hyderabad-3acc03e7-02bd-40b8-803e-da11f1010faf.jpg,/hyderabad/doctor/dr-varun-kommalapati-orthopedist?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Varun Kommalapati,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2007,MS - Orthopaedics,"JSS University, Mysore",2016,16,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,,,0,0,"8/7/2024, 6:46:09 PM",6,,male
58,824462,971386,663465,https://imagesx.practo.com/providers/dr-arun-mallu-joint-replacement-surgeon-hyderabad-e52b7d3b-6087-497f-93da-e573e74c0f39.jpg,/hyderabad/doctor/arun-reddy-mallu-orthopedist?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Arun Mallu,Orthopedist,MBBS,"Kamineni Institute of Medical Sciences, Narketpally",2013,MS - Orthopaedics,SVS Medical College - Mahaboob Nagar,2017,11,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,"Dr Arun Reddy Mallu is an orthopaedic surgeon, who is a specialist in treating a wide range of orthopedic and sports medicine conditions. He has trained under prestigious internationally renowned orthopedic surgeons. He is trained in robotic joint replacement surgeries. During his training, he had extensive unparalleled exposure to Trauma, Joint replacements and arthroscopy surgeries. He is ever-evolving in his techniques and adopting the latest methods to improve the outcomes for patients.",67.0,3,2,"8/7/2024, 6:46:09 PM",7,,male
59,852312,1045119,663465,https://imagesx.practo.com/providers/dr-sricharanreddy-nuka-orthopedic-surgeon-hyderabad-ff33a6af-e451-4a32-a87a-3d8b3493c5dd.jpg,/hyderabad/doctor/sricharanreddy-nuka-orthopedist?practice_id=663465&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. Sricharanreddy Nuka,Orthopedist,MBBS,Devaraj URS Medical College - Kolar,2014,DNB - Orthopedics/Orthopedic Surgery,"National Board of Examination, India",2018,10,Hyderabad,Gachibowli,Hospital,Continental Hospitals,900,,,0,0,"8/7/2024, 6:46:09 PM",8,,male
60,881758,814915,1245821,https://imagesx.practo.com/providers/dr-s-v-l-narasimha-reddy-orthopedic-surgeon-hyderabad-095fe7ab-5646-4a9f-803b-c9a7557ffe44.jpg,/hyderabad/doctor/narasimha-reddy-ortho-surgeon?practice_id=1245821&specialization=Orthopedist&referrer=doctor_listing&page_uid=7945951a-d4d1-42a4-8800-dd85fd06cb3e,Dr. S.V.L. Narasimha Reddy,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2005,DNB - Orthopedics/Orthopedic Surgery,"National Board of Examination, India",2011,13,Hyderabad,Nizampet,Hospital,SLG Hospitals,300,"Dr. S.V.L. Narasimha Reddy is an orthopaedic surgeon with 10 years experience. Dr treats all musculoskeletal problems. Joint replacements is my area of special interest, apart from other orthopaedic sub specialities.",100.0,5,1,"8/7/2024, 6:46:09 PM",9,,male
61,876799,1082891,1427692,https://imagesx.practo.com/providers/dr-jampani-ravi-theja-orthopedic-surgeon-bangalore-55fc5030-f312-4526-b098-f91f05a9abb9.jpg,/hyderabad/doctor/dr-jampani-ravi-theja-orthopedist?practice_id=1427692&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Jampani Ravi Theja,Orthopedist,MBBS,Dr.NTR UNIVERSITY OF HEALTH SCIENCE,2012,MS - Orthopaedics,Manipal Academy Of Higer Education(Mahe )University,2018,11,Hyderabad,Pragathi Nagar,Hospital,Prasad Hospital,500,,95.0,20,18,"8/7/2024, 6:46:09 PM",0,,male
62,894084,1103786,1196868,https://imagesx.practo.com/providers/dr-kommisetty-madhurima-naidu-orthopedic-surgeon-hyderabad-4964b165-5c27-4e40-9002-9a501bf10a5d.jpg,/hyderabad/doctor/dr-kommisetty-madhurima-naidu-orthopedist?practice_id=1196868&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Kommisetty Madhurima Naidu,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2013,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2018,11,Hyderabad,KPHB,Hospital,Padmaja Hospital,600,,100.0,6,5,"8/7/2024, 6:46:09 PM",1,,female
63,898482,1109270,1452373,https://imagesx.practo.com/providers/dr-satish-kumar-k-orthopedic-surgeon-hyderabad-c8a75adf-176f-46ad-9c5c-3879eb870303.jpg,/hyderabad/doctor/satish-kumar-k-orthopedist?practice_id=1452373&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Satish Kumar K,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2005,DNB - Orthopedics/Orthopedic Surgery,"National Board of Examination, India",2010,19,Hyderabad,Begumpet,Hospital,V9 Hospitals,500,,100.0,3,2,"8/7/2024, 6:46:09 PM",2,,male
64,927308,656665,1027841,https://imagesx.practo.com/providers/dr-praneeth-reddy-c-v-orthopedic-surgeon-hyderabad-5eea45da-e98f-49ec-8b32-a8227e5f7fc4.jpg,/hyderabad/doctor/dr-praneeth-reddy-c-v-orthopaedic-surgeon?practice_id=1027841&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Praneeth Reddy C V,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2010,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2014,13,Hyderabad,Kukatpally,Hospital,OMNI Hospitals,500,,,0,0,"8/7/2024, 6:46:09 PM",3,,male
65,754725,634988,710829,https://imagesx.practo.com/providers/dr-kiran-varma-uddaraju-orthopedic-surgeon-hyderabad-78c70010-97c3-4335-beba-39e404b40671.jpg,/hyderabad/doctor/kiran-varma-uddaraju-orthopaedics?practice_id=710829&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Kiran Varma Uddaraju,Orthopedist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2008,MS - Orthopaedics,"Alluri Sitaram Raju Academy of Medical Sciences, Eluru",2014,16,Hyderabad,Nizampet,Clinic,Apollo Clinic,700,,50.0,4,3,"8/7/2024, 6:46:09 PM",4,,male
66,875675,1072170,644062,https://imagesx.practo.com/providers/dr-sumit-dubewar-orthopedic-surgeon-hyderabad-e53f6bb7-347e-4cef-ac9b-1d601b785674.jpg,/hyderabad/doctor/sumit-dubewar-orthopedist?practice_id=644062&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Sumit Dubewar,Orthopedist,MBBS,"Government Medical College, Aurangabad Maharashtra",2014,DNB - Orthopedics/Orthopedic Surgery,"NBE, New delhi",2017,10,Hyderabad,East Marredpally,Hospital,Shenoy Hospitals,800,"Dr. Sumit Dubewar, a highly skilled and experienced joint replacement surgeon, with expertise in knee and shoulder keyhole surgeries, as well as minimally invasive trauma surgeries. Dr. Sumit is dedicated to providing exceptional orthopedic care. He completed his MBBS degree at the renowned Government Medical College in Aurangabad, Maharashtra, and pursued his post-graduation in Orthopedics at a prestigious institution in Hyderabad. Driven by a commitment to continuous growth, he has earned esteemed fellowships including MNAMS from New Delhi, FIJR from Hyderabad, and FIASM from New Delhi. Dr. Sumit's unwavering passion for enhancing patients' quality of life is evident in his personalized approach and utilization of the latest advancements in the field. With Dr. Sumit, you can trust that you are in capable hands, receiving the highest standard of care tailored to your unique needs. ",,0,0,"8/7/2024, 6:46:09 PM",5,,male
67,508232,543260,1103694,https://imagesx.practo.com/providers/dr-ashwin-kasturi-orthopedic-surgeon-hyderabad-ee842a9f-419b-48d1-8af2-b390be443639.jpg,/hyderabad/doctor/dr-ashwin-kasturi-orthopedist-2?practice_id=1103694&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Ashwin Kasturi,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2003,MS - Orthopaedics,Dr. NTR University of Health Sciences Andhra Pradesh,2009,21,Hyderabad,Hyder Nagar,Clinic,Cure Speciality Clinics,600,"Dr. Ashwin Kasturi is a professor of Orthopedic Surgery, Joint Replacement Surgeon, and Sports Medicine Surgeon in Kukatpally, Hyderabad and has an experience of 11 years in these fields. Dr. Ashwin Kasturi practices at Dr. Ashwin Kasturi Ortho Clinic In Kukatpally, Hyderabad. He completed MBBS from Mamata Medical College, Khammam in 2004 and MS - Orthopaedics from Gandhi Medical College, Hyderabad in 2009. He is a member of Indian Medical Association (IMA), Indian Orthopaedic Association And Telangana Orthopaedic Association. ",98.0,1034,559,"8/7/2024, 6:46:09 PM",6,,male
68,406181,467895,925445,https://imagesx.practo.com/providers/dr-m-kaushik-reddy-orthopedic-surgeon-hyderabad-4793c443-5255-42d2-93d4-55674cbb61ab.jpg,/hyderabad/doctor/dr-m-kaushik-reddy-orthopedist-1?practice_id=925445&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. M.Kaushik Reddy,Orthopedist,MS - Orthopaedics,"Sri Ramachandra University, Chennai",2010,MBBS,"Bharati Vidyapeeth University, Pune",2006,18,Hyderabad,Chaitanyapuri,Clinic,Bone and Joint Clinic,600,"Dr. M. Kaushik Reddy is a young & dynamic orthopedic surgeon with 10 years of experience. He is a recipient of prestigious Prof C.Vyageshwarudu Gold Medal in 2010. He received Best Doctor Award by Suman Art Theatres in 2019 for his contribution in the field of Orthopaedics. He is a Consultant Orthopedic surgeon at Apollo Hospitals, Jubilee Hills and Bone & Joint Clinic@ Swapna Hospital, Chaitanyapuri.  He has successfully completed Fellowship in  Shoulder and Elbow surgery at Funabashi Orthopaedic Hospital Sports Medicine & Joint Center, Japan under world renowned Shoulder surgeon, Dr. Hiroyuki Sugaya in Jan 2017. SICOT Fellowship in Trauma, Hand and Reconstructive surgery, Germany under Prof Tim Pohlemann in 2015. Fellowship in Adult Knee Reconstruction and Sports medicine, Gurgaon, India in 2013 and He has also worked with Prof Strobel, Dr. Thore Zantop and Dr. Sascha Hopp from Germany who is pioneers in Knee arthroscopy and Sports related knee injuries in the world. He has visited Dr Jean-Francois Labrique & Dr Christian Vander Maren from Belgium for Reverse Shoulder Arthroplasty in 2017.  He has worked with Dr. Ashok Rajgopal, Dr. Jairam Chander Pringle, Dr. Nilen Shah and Dr. Ashish Babulkar who are well known  Joint replacement & Arthroscopy Surgeons in India. He has presented papers at various International, National & state orthopedic conferences. He has attended various conferences, workshops, and training programs in arthroscopy and joint replacement surgery. He has been well appreciated for his work and awarded ""Healthcare Excellence Award in Traumatology & Sports Medicine"" by Indus foundation in 2015.",95.0,101,26,"8/7/2024, 6:46:09 PM",7,,male
69,735347,87167,1307775,https://imagesx.practo.com/providers/dr-sunil-dachepalli-joint-replacement-surgeon-hyderabad-10c1a685-231c-4acc-879c-5c3cd772728b.jpg,/hyderabad/doctor/dr-sunil-dacheballi-orthopedist?practice_id=1307775&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Sunil Dachepalli,Orthopedist,FRCS - Trauma & Orthopedic Surgery,"The Royal College of Surgeons (RCS), UK",2011,MRCS (UK),"The Royal College of Surgeons (RCS), UK",2005,28,Hyderabad,Madhapur,Clinic,Advanced Ortho Clinic,600,"Dr. Sunil Dachepalli has 19 plus years experience in Orthopaedics. After his under graduation and masters training in India, he worked in the UK for 10 years and underwent specialist training at all levels including fellowship in computer assisted joint replacements. He worked in the prestigious Wrightington Hospitals where Sir John Charnley popularized joint replacements for the first time in the world. His further training included Sports Medicine and Shoulder surgeries.  He performed several Shoulder, Hip & Knee arthroscopies (Key hole surgeries) and Joint replacements. He specializes in performing computer guided joint replacements and treating sports injuries. He operated on several complex trauma cases and gave good results. He is one of the very few ATLS instructors in India, teaching medical & para medical staff about management of poly trauma.",93.0,457,134,"8/7/2024, 6:46:09 PM",8,,male
70,874521,903251,1434495,https://imagesx.practo.com/providers/dr-venkata-rami-reddy-kolli-orthopedic-surgeon-hyderabad-6ef47c51-4751-48d2-ba8c-b7fee02102b4.jpg,/hyderabad/doctor/dr-venkata-rami-reddy-kolli-orthopedist?practice_id=1434495&specialization=Orthopedist&referrer=doctor_listing&page_uid=8dce95e4-f081-414f-b7bf-d0f024a5de8e,Dr. Venkata Rami Reddy Kolli,Orthopedist,MBBS,Rajiv Gandhi University of Health Sciences,2013,MS - Orthopaedics,Kaloji Narayana Rao University Of Health Sciences,2019,10,Hyderabad,Chintal,Hospital,RNC Super Speciality Hospital,500,,,0,0,"8/7/2024, 6:46:09 PM",9,,male
71,188020,641247,701048,https://imagesx.practo.com/providers/dr-p-sharath-babu-orthopedic-surgeon-hyderabad-5267c5e9-fa60-4c7d-96ea-f8fe765b542c.jpg,/hyderabad/doctor/dr-p-sharath-babu-orthopedist?practice_id=701048&specialization=Orthopedist&referrer=doctor_listing&page_uid=5b17b924-af5c-4093-9b0a-4ec3b358e0f0,Dr. P.Sharath Babu,Orthopedist,MBBS,University of 	Kathmandu,2003,MS - Orthopaedics,University of Kathmandu,2012,20,Hyderabad,Serilingampally,Hospital,Shreya Hospitals,500,,92.0,1042,86,"8/7/2024, 6:46:09 PM",0,,male
72,750867,907366,1320723,https://imagesx.practo.com/providers/dr-kalyan-kumar-varma-kalidindi-orthopedic-surgeon-hyderabad-b6fdec7d-2357-4049-8975-ef137f14e2e2.jpg,/hyderabad/doctor/kalyan-kumar-varma-kalidindi-orthopedist?practice_id=1320723&specialization=Orthopedist&referrer=doctor_listing&page_uid=5b17b924-af5c-4093-9b0a-4ec3b358e0f0,Dr. Kalyan Kumar Varma Kalidindi,Orthopedist,MBBS,"Gandhi Medical College, Hyderabad",2011,MS - Orthopaedics,Jawaharlal Institute of Postgraduate Medical Education and Research,2016,12,Hyderabad,KPHB,Clinic,Sunbliz Spine & Ortho Clinics,800,"Trained in premiere institutes of the country such as JIPMER, Pondicherry and Indian Spinal Injuries Center, New Delhi. Academically excellent and pro-active. Performed a huge number of spine surgeries including robotic assisted surgeries and complex deformity corrections. Had international exposure to surgical advancements in Germany and South Korea. Practices with a philosophy of safe spine surgery and surgery only when necessary",100.0,3,2,"8/7/2024, 6:46:09 PM",1,,male
73,820696,309262,1385327,https://imagesx.practo.com/providers/dr-kaushik-b-k-orthopedic-surgeon-hyderabad-09744b59-f0f1-4f38-bf0d-670431952918.jpg,/hyderabad/doctor/dr-kaushik-4-orthopedist?practice_id=1385327&specialization=Orthopedist&referrer=doctor_listing&page_uid=5b17b924-af5c-4093-9b0a-4ec3b358e0f0,Dr. Kaushik B K,Orthopedist,MBBS,Devaraj URS Medical College - Kolar,2009,MS - Orthopaedics,Navodaya Medical College,2013,11,Hyderabad,SR Nagar,Clinic,MAA Fetal Medicine Centre,500,"Dr. Kaushik B K is practising senior orthopaedic surgeon, professor and Unit head at MediCiti Medical college. Done many Complex trauma surgeries, knee replacements,  sports injuries.",67.0,3,0,"8/7/2024, 6:46:09 PM",2,,male
74,582413,472862,1147214,https://imagesx.practo.com/providers/dr-k-ramesh-chandra-orthopedic-surgeon-hyderabad-80398ce7-5937-4ae2-a500-aa22e6347db9.jpg,/hyderabad/doctor/mr-ramesh-v-orthopedist-orthopedist?practice_id=1147214&specialization=Orthopedist&referrer=doctor_listing&page_uid=5b17b924-af5c-4093-9b0a-4ec3b358e0f0,Dr. K Ramesh Chandra,Orthopedist,MS - Orthopaedics,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",1997,DNB - Orthopedics/Orthopedic Surgery,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",2000,26,Hyderabad,Somajiguda,Hospital,Zoi Hospitals,600,"Dr. K Ramesh Chandra is an Orthopaedic Surgeon and specializes in Joint Replacement Surgeries of a Knee, Hip, and Elbow. He is an expert in Computer Navigated Joint Replacement of Knee, Hip & Joints since 2009, one of the 1st in Hyderabad to use Orthopilot system. He has performed over 2000 joint replacements and is also the 1st Surgeon in India to perform AS Ceramic Knee Replacement & the 1st in South India to perform over 1000 Computer Navigated Partial Knee Replacement. He is skilled in spine surgeries and deals with complex, challenging cases often referred by his peers to him. He has performed over 25000 surgeries to date. ",98.0,50,12,"8/7/2024, 6:46:09 PM",3,,male
